datetime,lat,lon,depth,magnitude,min_magnitude,max_magnitude,mean_magnitude,median_magnitude,variance_magnitude,kurtosis_magnitude,min_depth,max_depth,mean_depth,median_depth,variance_depth,kurtosis_depth,min_lat,max_lat,mean_lat,median_lat,variance_lat,kurtosis_lat,min_lon,max_lon,mean_lon,median_lon,variance_lon,kurtosis_lon,min_datetime,max_datetime,mean_datetime,median_datetime,variance_datetime,kurtosis_datetime,location_labels
1933-05-21 20:45:01.500,38.2,26.0,5.0,4.8,4.3,6.7,5.140000000000001,4.95,0.37706666666666666,-0.3456173764476893,5.0,80.0,17.9,15.0,206.55666666666667,9.555279439064869,38.0,39.64,38.532000000000004,38.34,0.32448266666666625,-0.8816987391842237,26.0,29.8,27.79033333333334,27.7,1.4953698888888893,-1.1251486309011582,-1581645909.7,-1214098540.4,-1373179139.65,-1393179027.8,8478697465426955.0,-0.4376636758349619,6
1933-07-19 20:07:09.800,38.19,29.79,40.0,5.8,4.3,6.3,5.076666666666668,4.9,0.2957888888888888,-0.8256139493471095,5.0,80.0,17.733333333333334,15.0,209.99555555555554,9.300033453872564,38.0,39.64,38.49666666666667,38.19,0.3092422222222219,-0.5492481742486954,26.0,29.8,27.76666666666667,27.7,1.5627488888888894,-1.1465955736512912,-1549265620.0,-1155438898.5,-1358972239.2766669,-1387479725.75,8408608727241822.0,-0.42588982501196115,6
1934-07-14 05:40:48.000,39.5,26.0,10.0,4.5,4.3,6.3,5.096666666666668,4.9,0.31232222222222217,-1.0137231832200093,5.0,80.0,18.6,15.0,225.30666666666667,7.229519843924823,38.0,39.64,38.45966666666667,38.185,0.2894965555555554,-0.08693255761792873,26.0,29.8,27.876333333333335,27.75,1.6337032222222228,-1.212262755932029,-1528605600.0,-1150343570.2,-1345674837.6166666,-1352576443.5,8475599530120644.0,-0.5149523048299156,6
1936-08-02 22:41:04.300,38.11,29.65,10.0,4.9,4.3,6.3,5.066666666666667,4.85,0.3202222222222222,-0.9935356981354531,5.0,80.0,18.2,15.0,227.22666666666666,7.335185921233615,38.0,39.64,38.48300000000001,38.185,0.3211676666666666,-0.4388905074924394,26.0,29.8,27.85966666666667,27.75,1.687636555555556,-1.2179111201117006,-1465676400.0,-1119291552.0,-1332031036.0166667,-1317683255.05,8882303814035472.0,-0.5631697907839266,6
1937-05-23 10:57:30.200,38.69,27.78,10.0,5.5,4.3,6.3,5.070000000000001,4.9,0.3187666666666666,-0.9871269269984486,5.0,80.0,18.0,15.0,229.26666666666668,7.2925320551655854,38.0,39.64,38.47,38.144999999999996,0.3256266666666666,-0.4081806917660864,26.0,29.8,27.981333333333335,27.8,1.6643982222222227,-1.2411112923202925,-1461332712.0,-1054430335.7,-1318322833.8733332,-1317674777.5,1.0667757858101854e+16,-0.1741030903035421,6
1939-07-25 03:40:28.500,39.75,29.52,50.0,5.4,4.3,6.3,5.093333333333335,4.9,0.3219555555555555,-1.0813079832095502,5.0,80.0,17.6,15.0,230.70666666666668,7.444279003110571,38.0,39.64,38.493,38.185,0.3193476666666666,-0.4931034560897154,26.0,29.8,27.923999999999996,27.79,1.5855840000000003,-1.1308552572044575,-1449838455.9,-1029070949.8,-1303914108.4666667,-1317590627.5,1.2567307396862768e+16,-0.11031179955953085,6
1939-07-31 13:32:48.400,39.8,29.6,10.0,4.9,4.3,6.3,5.090000000000001,4.9,0.3195666666666666,-1.0507356776346377,5.0,50.0,16.6,15.0,134.90666666666667,2.366953873918127,38.0,39.75,38.501,38.185,0.33747566666666673,-0.39588926243634015,26.0,29.8,27.961333333333332,27.79,1.6615448888888893,-1.2305339811422982,-1442707200.0,-960581971.5,-1287605558.9866667,-1317038399.0,1.552077331406295e+16,0.14112716810576176,6
1939-08-02 13:06:17.400,39.75,29.48,50.0,5.5,4.3,6.3,5.090000000000001,4.9,0.3195666666666666,-1.0507356776346377,5.0,50.0,16.433333333333334,15.0,136.24555555555554,2.367107085889139,38.0,39.8,38.52766666666666,38.185,0.38471122222222204,-0.5539708266069376,26.0,29.8,28.021333333333327,27.79,1.7465848888888893,-1.326845584679908,-1420870218.0,-960028031.6,-1271516253.3733335,-1315702963.4,1.8036924805734824e+16,-0.09603116357355956,6
1939-08-03 12:32:54.500,39.75,29.68,50.0,5.6,4.3,6.3,5.090000000000001,4.9,0.3195666666666666,-1.0507356776346373,5.0,50.0,17.6,15.0,172.37333333333333,1.1766277724954959,38.0,39.8,38.532666666666664,38.185,0.39615955555555527,-0.5329323922582447,26.0,29.8,28.08066666666667,27.9,1.8105462222222228,-1.387976996277679,-1409802980.0,-959856822.6,-1256149140.1933331,-1311668157.5,2.029494310625638e+16,-0.42404574844426035,6
1939-08-09 23:43:51.200,39.91,29.81,60.0,5.3,4.3,6.3,5.116666666666668,4.95,0.32472222222222213,-1.147332318132893,5.0,50.0,18.766666666666666,15.0,205.7788888888889,0.3247201501071668,38.0,39.8,38.53766666666666,38.185,0.40755788888888844,-0.5214794456282212,26.0,29.8,28.146666666666665,28.055,1.8866222222222226,-1.4294202136632563,-1402915079.0,-959772425.5,-1241148121.7099998,-1295657968.6,2.2210901034888428e+16,-0.7272127865214837,6
1939-09-15 23:16:31.100,39.76,29.56,20.0,5.8,4.3,6.3,5.1433333333333335,5.15,0.3124555555555555,-1.0875886756985533,5.0,60.0,20.266666666666666,15.0,259.7288888888889,0.009438923068656457,38.0,39.91,38.60133333333333,38.195,0.45664488888888816,-0.8584899960051318,26.0,29.81,28.240333333333332,28.15,1.9262432222222226,-1.3805853832943331,-1402904099.0,-959213768.8,-1226358078.0366669,-1278353262.45,2.376943667235985e+16,-0.9795257865770948,6
1939-09-22 00:36:36.600,39.07,26.94,10.0,6.4,4.3,6.3,5.193333333333334,5.3,0.3006222222222221,-1.1196038721712094,5.0,60.0,20.433333333333334,15.0,258.7788888888889,-0.01899627722136854,38.0,39.91,38.660000000000004,38.35,0.48589999999999917,-1.1597551719977066,26.0,29.81,28.325666666666663,28.595,1.9257312222222225,-1.284705025150231,-1401389940.0,-956018608.9,-1211461895.0333333,-1267137566.95,2.494470477279469e+16,-1.1788460516684833,6
1939-10-19 21:32:47.800,39.82,29.5,10.0,5.5,4.3,6.4,5.230000000000001,5.35,0.34743333333333326,-1.064269273125843,5.0,60.0,19.766666666666666,12.5,258.9122222222222,0.18527683790744387,38.0,39.91,38.69233333333333,38.5,0.48000455555555477,-1.254049168118809,26.0,29.81,28.23033333333333,28.15,1.908189888888889,-1.381490331181196,-1401210803.0,-955495403.4,-1196598743.8133333,-1250570988.0,2.570533092774667e+16,-1.3355086719329887,6
1940-10-21 18:23:01.000,38.5,27.2,20.0,4.3,4.3,6.4,5.216666666666668,5.35,0.33472222222222214,-0.9606768478504164,5.0,60.0,19.433333333333334,10.0,261.9788888888889,0.22294838713828824,38.0,39.91,38.74966666666666,38.515,0.5074098888888882,-1.4388544356342916,26.0,29.81,28.22033333333333,28.15,1.8796965555555556,-1.3749402585904962,-1400179616.0,-953087232.2,-1181661291.4533334,-1230779961.0,2.606326216219282e+16,-1.4566405951619128,6
1941-01-09 18:13:34.100,38.03,27.4,70.0,5.4,4.3,6.4,5.196666666666668,5.35,0.3589888888888888,-1.035625942155614,5.0,60.0,19.933333333333334,12.5,254.79555555555555,0.21342728490903573,38.0,39.91,38.763,38.515,0.4952409999999994,-1.42263174145875,26.0,29.81,28.133666666666663,28.055,1.8237098888888887,-1.4081828927856146,-1398866880.0,-921303419.0,-1165698751.5533335,-1217453722.7,2.6476324934991856e+16,-1.536351674429793,6
1942-02-05 01:15:58.500,38.84,27.74,10.0,5.5,4.3,6.4,5.2200000000000015,5.4,0.3515999999999999,-0.9841517600023795,5.0,70.0,21.766666666666666,12.5,334.1788888888889,0.17600382334168785,38.0,39.91,38.763999999999996,38.515,0.4937439999999993,-1.4226237922825296,26.0,29.81,28.080333333333332,27.9,1.8137898888888888,-1.4225944745663965,-1387491175.6,-914391985.9,-1149549588.416667,-1184768719.45,2.6508453276304456e+16,-1.6040139948445833,6
1942-08-12 20:38:46.400,39.13,27.64,50.0,4.9,4.3,6.4,5.210000000000002,5.4,0.3428999999999999,-0.9080888559582339,5.0,70.0,20.433333333333334,10.0,310.44555555555553,0.8841853723047177,38.0,39.91,38.77066666666666,38.515,0.49337955555555485,-1.4377462297263284,26.0,29.81,28.068,27.79,1.8174693333333334,-1.4328912704338768,-1387468275.9,-880584241.5,-1132652690.6133335,-1152891234.35,2.6747153418617468e+16,-1.6291135991651975,6
1942-08-12 21:52:46.000,39.1,27.7,17.0,4.9,4.3,6.4,5.1800000000000015,5.35,0.33359999999999995,-0.8011375072603797,5.0,70.0,21.766666666666666,12.5,334.1788888888889,0.17600382334168918,38.0,39.91,38.79066666666667,38.55,0.4953528888888883,-1.494421285880838,26.0,29.81,28.049666666666667,27.759999999999998,1.8227432222222222,-1.4458106415510434,-1317684611.1,-864271273.6,-1115212790.5366666,-1134817561.1,2.667959005370329e+16,-1.6568226530584884,6
1942-10-28 00:31:51.700,39.27,28.19,10.0,5.5,4.3,6.4,5.133333333333335,5.15,0.29222222222222216,-0.7273836545273169,5.0,70.0,22.0,15.0,330.26666666666665,0.18049103834404523,38.0,39.91,38.821333333333335,38.644999999999996,0.48517155555555497,-1.507672010920286,26.0,29.81,28.046333333333337,27.72,1.824729888888889,-1.4496103309597894,-1317681899.0,-864266834.0,-1100098864.6333334,-1086860943.85,2.7183793796820904e+16,-1.6279359834222675,6
1942-10-28 02:22:53.100,39.1,27.8,50.0,6.0,4.3,6.4,5.150000000000001,5.35,0.2958333333333333,-0.7935853997222764,5.0,70.0,21.833333333333332,12.5,333.40555555555557,0.1718246229305178,38.0,39.91,38.86033333333333,38.765,0.47301655555555516,-1.518765625706994,26.0,29.81,28.07266666666667,27.759999999999998,1.8107995555555556,-1.4214854008719715,-1317667656.0,-857690888.3,-1084765830.9433334,-1041750642.75,2.7329333546209424e+16,-1.5780272871400725,6
1942-10-28 02:41:52.900,39.46,27.79,10.0,5.6,4.3,6.4,5.170000000000001,5.35,0.3174333333333333,-0.9332294631161471,5.0,70.0,22.5,12.5,357.18333333333334,-0.24095485967021046,38.0,39.91,38.893666666666654,38.955,0.4545498888888886,-1.4769752320030414,26.0,29.81,28.086000000000002,27.79,1.7980173333333334,-1.3963439509686064,-1317513599.0,-857684226.9,-1069433049.9733334,-994826460.65,2.7004999199941e+16,-1.5087960488492917,6
1942-11-15 17:01:22.900,39.55,28.58,10.0,6.0,4.3,6.4,5.21,5.4,0.3022333333333333,-0.8649654668761291,5.0,70.0,22.333333333333332,10.0,360.4888888888889,-0.24631253319263235,38.0,39.91,38.93899999999999,39.085,0.4421889999999998,-1.4524716405808615,26.0,29.81,28.099,27.795,1.7850823333333332,-1.3696403490129314,-1316563199.0,-857683087.1,-1054105366.2433333,-960305001.55,2.6213197577130284e+16,-1.4169626187184603,6
1943-04-14 08:15:40.900,39.62,29.64,40.0,5.3,4.3,6.4,5.263333333333334,5.4,0.2983222222222222,-0.8445796310721438,5.0,70.0,22.166666666666668,10.0,363.7388888888889,-0.2506819699039462,38.0,39.91,38.99066666666666,39.1,0.42257288888888855,-1.407099591666584,26.0,29.81,28.118333333333332,27.795,1.7920938888888887,-1.37153337946593,-1314842727.8,-856076317.1,-1038755803.5133332,-959942427.1,2.498863484543762e+16,-1.3023032219213497,6
1943-07-09 05:21:01.000,38.6,26.5,15.0,4.5,4.3,6.4,5.24,5.4,0.2797333333333333,-0.6965015480720198,5.0,70.0,23.166666666666668,10.0,368.40555555555557,-0.5252876573103911,38.0,39.91,38.989999999999995,39.1,0.42171999999999954,-1.4052932319668814,26.0,29.81,28.135,27.795,1.8342049999999999,-1.3943451460191374,-1308493587.2,-843147859.1,-1023032641.2233332,-959814624.05,2.347603295155788e+16,-1.1713001288870977,6
1944-06-25 04:16:25.600,38.79,29.31,40.0,6.0,4.3,6.4,5.203333333333333,5.35,0.2923222222222222,-0.7939066435664772,5.0,70.0,23.333333333333332,12.5,364.82222222222225,-0.5181273217823392,38.0,39.91,39.008333333333326,39.1,0.3970005555555549,-1.3453651882634627,26.0,29.81,28.107666666666667,27.795,1.9004245555555555,-1.4587151748198983,-1282822350.0,-835727939.0,-1007273786.2833332,-959493097.15,2.1680861435773856e+16,-1.0319137524002973,6
1944-06-25 06:57:49.500,38.97,29.87,40.0,5.6,4.3,6.4,5.246666666666667,5.4,0.3031555555555555,-0.843758573827504,5.0,70.0,24.166666666666668,12.5,371.0722222222222,-0.7447768476849963,38.0,39.91,39.034666666666666,39.1,0.3640048888888882,-1.271772409065001,26.0,29.81,28.101333333333333,27.795,1.8839515555555553,-1.4507016566671536,-1273884174.9,-805319014.4,-991357008.43,-957616188.8499999,2.025614158254587e+16,-0.8339170079487559,6
1944-10-06 02:34:48.700,39.48,26.56,40.0,6.5,4.3,6.4,5.286666666666667,5.4,0.2818222222222222,-0.7029344527312653,5.0,70.0,25.0,12.5,375.93333333333334,-0.9283712809868168,38.03,39.91,39.06699999999999,39.1,0.3274143333333327,-1.1986325509203999,26.0,29.87,28.113666666666667,27.795,1.922863222222222,-1.453725385324027,-1260390959.0,-805309330.5,-975737846.9499999,-955757006.15,1.8505254666193484e+16,-0.6288788548646007,6
1944-10-06 07:28:26.200,39.37,26.06,40.0,5.2,4.3,6.5,5.36,5.45,0.29306666666666664,-0.5273890318024237,5.0,70.0,26.166666666666668,16.0,368.7388888888889,-1.050234885002912,38.03,39.91,39.099666666666664,39.115,0.32131655555555483,-1.1014964485619045,26.0,29.87,28.13233333333333,27.795,1.8540578888888888,-1.4674185541682907,-1240751017.0,-796425911.3,-960272345.36,-954291317.8,1.6636918795656522e+16,-0.42119355459295127,6
1944-10-07 21:34:25.400,39.22,26.58,10.0,5.4,4.3,6.5,5.376666666666666,5.45,0.2791222222222222,-0.3607968680343152,5.0,70.0,27.233333333333334,18.5,362.9788888888889,-1.1424385582673282,38.03,39.91,39.12533333333333,39.14,0.31477155555555486,-0.9743466991969076,26.0,29.87,28.12766666666666,27.795,1.8727245555555556,-1.4571234601004175,-1220808905.0,-796408293.8,-945460921.2533333,-937195325.6,1.4690311916546288e+16,-0.20022356972816935,6
1945-10-09 03:14:01.000,38.0,26.0,15.0,4.6,4.3,6.5,5.396666666666666,5.45,0.26765555555555554,-0.17912497441040953,5.0,70.0,27.233333333333334,18.5,362.9788888888889,-1.142438558267328,38.03,39.91,39.149333333333324,39.185,0.30145955555555487,-0.7640663371072196,26.0,29.87,28.140333333333327,27.795,1.8285432222222224,-1.4576009058669528,-1214098540.4,-796271134.6,-931309662.2399999,-917847702.45,1.2704756461160924e+16,0.015967010921420055,6
1948-01-13 14:30:24.000,38.1,28.8,30.0,4.9,4.3,6.5,5.37,5.45,0.2881,-0.4231322741811874,5.0,70.0,27.4,18.5,358.04,-1.1269171755643115,38.0,39.91,39.111,39.175,0.3440223333333326,-0.9479866483768116,26.0,29.87,28.128999999999998,27.795,1.8730756666666668,-1.4360994632372712,-1155438898.5,-764628359.0,-916327322.8599999,-897488113.7,1.0740722875823208e+16,-0.08012561221045678,6
1948-08-10 13:27:09.400,38.48,28.94,80.0,5.2,4.3,6.5,5.373333333333333,5.45,0.2846222222222222,-0.3827269106090383,10.0,70.0,28.233333333333334,20.0,340.84555555555556,-1.1060058077869441,38.0,39.91,39.10766666666667,39.175,0.35041788888888825,-0.9373442895819544,26.0,29.87,28.222333333333328,27.995,1.7282845555555557,-1.351016291671035,-1150343570.2,-693221376.0,-900920072.1099999,-872427757.55,1.0256736764124956e+16,0.11613775949619409,6
1949-01-04 20:30:00.000,38.9,27.9,14.0,4.7,4.3,6.5,5.3533333333333335,5.4,0.27915555555555555,-0.29121891352659235,10.0,80.0,29.566666666666666,20.0,423.7788888888889,-0.6473945579624529,38.0,39.91,39.11733333333333,39.175,0.3353862222222216,-0.8801627998088795,26.0,29.87,28.194,27.995,1.662730666666667,-1.3126564269232273,-1119291552.0,-675081170.6,-885077992.1233332,-864269053.8,9632136200347384.0,-0.02491714234985931,6
1949-02-05 00:28:22.400,39.89,29.35,40.0,5.3,4.3,6.5,5.359999999999999,5.4,0.2690666666666666,-0.2514642744536011,10.0,80.0,29.7,20.0,419.07666666666665,-0.6291782284481178,38.0,39.91,39.09733333333334,39.115,0.3316795555555549,-0.9045740368791901,26.0,29.87,28.25733333333333,28.045,1.5011462222222227,-1.2363869835966874,-1054430335.7,-662355000.0,-869846773.7233332,-860978861.15,9225130839407868.0,-0.3316113377577601,6
1949-05-21 17:41:12.000,38.6,26.3,8.0,4.9,4.3,6.5,5.373333333333333,5.4,0.26195555555555555,-0.13295387382727464,10.0,80.0,30.7,25.0,408.6766666666666,-0.6685884236284978,38.0,39.91,39.156666666666666,39.175,0.3166088888888883,-0.7411561669030555,26.0,29.87,28.247333333333337,28.045,1.4761928888888896,-1.220958761151519,-1029070949.8,-659662297.6,-856687839.12,-857687557.5999999,9388854034554602.0,-0.49717084551854507,6
1949-07-23 15:03:33.200,38.57,26.29,10.0,6.4,4.3,6.5,5.3533333333333335,5.4,0.26848888888888883,-0.23286184805528265,8.0,80.0,30.633333333333333,25.0,411.56555555555553,-0.6773361848853776,38.0,39.91,39.15366666666667,39.175,0.31966988888888814,-0.7789171679574625,26.0,29.87,28.197999999999997,28.045,1.5928826666666673,-1.3297306755726221,-960581971.5,-650528328.0,-844069751.7266666,-857683657.0,9655831477672948.0,-0.6912782954278827,6
1949-07-30 17:47:12.900,38.62,26.45,40.0,4.9,4.3,6.5,5.386666666666668,5.4,0.3038222222222222,-0.46983426125619276,8.0,80.0,29.3,20.0,411.4766666666667,-0.5029327312294591,38.0,39.91,39.114333333333335,39.115,0.3176245555555548,-0.8837348214366112,26.0,29.87,28.09033333333333,27.85,1.644383222222223,-1.389022048463292,-960028031.6,-645094586.8,-833553505.5699998,-856879702.1,1.0412440674481496e+16,-0.854416792107648,6
1949-08-01 15:29:01.000,38.6,26.3,5.0,4.9,4.3,6.5,5.386666666666667,5.4,0.3038222222222222,-0.4698342612561919,8.0,80.0,30.3,25.0,401.87666666666667,-0.550591009480371,38.0,39.91,39.074999999999996,39.1,0.3085516666666661,-0.9150251338791744,26.0,29.87,27.985333333333333,27.795,1.6470782222222229,-1.4079651680742546,-959856822.6,-644479967.1,-823035236.7533332,-849612088.1,1.0960239936083614e+16,-1.003217227733595,6
1949-08-22 00:00:01.000,38.5,26.3,5.0,4.4,4.3,6.5,5.366666666666668,5.35,0.3108888888888889,-0.5355699286889797,5.0,80.0,28.8,20.0,408.0266666666667,-0.3819065606276997,38.0,39.91,39.036666666666655,39.085,0.29941555555555494,-0.9116979678166337,26.0,29.87,27.879333333333328,27.765,1.6560528888888892,-1.3874136645315531,-959772425.5,-644315459.0,-812517191.2999998,-839437899.05,1.1290297742812032e+16,-1.1282823907402943,6
1949-11-23 16:51:05.400,38.75,26.36,60.0,5.4,4.3,6.5,5.326666666666668,5.3,0.3386222222222222,-0.6225424343342372,5.0,80.0,27.3,18.5,409.6766666666667,-0.1523116254151362,38.0,39.91,38.99499999999999,39.019999999999996,0.2903183333333327,-0.8905678868704077,26.0,29.87,27.766666666666662,27.72,1.6184222222222224,-1.3292392690006363,-959213768.8,-642556799.0,-801943337.0833333,-820523476.7,1.141857238153248e+16,-1.229672472565078,6
1950-05-03 07:13:48.300,38.67,27.06,40.0,5.2,4.3,6.5,5.330000000000001,5.35,0.33876666666666666,-0.6306581255497021,5.0,80.0,27.3,18.5,409.6766666666667,-0.15231162541513577,38.0,39.89,38.956333333333326,38.935,0.2629165555555551,-0.7953526641510678,26.0,29.87,27.65166666666666,27.67,1.5319805555555561,-1.2535126946179949,-956018608.9,-634460934.6,-791118242.61,-805314172.45,1.1411935259483974e+16,-1.312245539629953,6
1950-11-28 17:53:23.700,39.73,28.05,40.0,5.3,4.3,6.5,5.3100000000000005,5.3,0.3315666666666666,-0.49972256194990594,5.0,80.0,27.966666666666665,18.5,412.8322222222222,-0.2997584365219872,38.0,39.89,38.92,38.870000000000005,0.24279999999999963,-0.6555150780705077,26.0,29.87,27.568333333333328,27.52,1.4153138888888896,-1.0758205944359231,-955495403.4,-620585171.7,-779937128.0366666,-800867620.9,1.134989785209593e+16,-1.3797822777211257,6
1952-01-26 02:50:00.000,39.1,26.9,30.0,4.8,4.3,6.5,5.273333333333334,5.3,0.29062222222222217,-0.2332126034013191,5.0,80.0,28.966666666666665,25.0,405.89888888888885,-0.3733727262161466,38.0,39.89,38.94200000000001,38.870000000000005,0.26343599999999945,-0.8256050927759206,26.0,29.87,27.605333333333324,27.67,1.408518222222223,-1.1104737152461477,-953087232.2,-602489196.3,-768170254.4666667,-796417102.55,1.1233673886119324e+16,-1.4482870827750345,6
1952-03-19 01:27:28.600,39.6,28.64,40.0,5.5,4.3,6.5,5.250000000000001,5.25,0.2958333333333333,-0.24512279309660823,5.0,80.0,29.633333333333333,30.0,393.4988888888889,-0.3259952597962976,38.0,39.89,38.918,38.870000000000005,0.23799599999999946,-0.6918112226096125,26.0,29.87,27.518666666666658,27.52,1.2979315555555564,-0.9129817339541257,-921303419.0,-565909800.0,-755264340.06,-796339714.2,1.1290944685681532e+16,-1.4824233259868482,6
1953-03-18 19:06:16.100,39.99,27.36,10.0,6.8,4.4,6.5,5.290000000000002,5.3,0.2662333333333333,-0.1735528697887716,5.0,80.0,30.3,35.0,393.54333333333335,-0.4064561986508055,38.0,39.89,38.95466666666666,38.935,0.24633155555555508,-0.7532848662526215,26.0,29.87,27.56666666666666,27.67,1.3341555555555564,-1.0670345685958549,-914391985.9,-561335551.4,-743265411.14,-780449746.8,1.1481617034984034e+16,-1.4906678124631096,6
1953-03-18 21:18:09.900,39.96,27.59,30.0,5.5,4.4,6.8,5.336666666666668,5.3,0.3396555555555555,-0.021463503280792384,5.0,80.0,28.3,30.0,350.74333333333334,-0.16848552546266315,38.0,39.99,39.01999999999999,39.035,0.24929333333333306,-0.7052717539630717,26.0,29.87,27.56533333333333,27.67,1.3346515555555563,-1.0667419179188482,-880584241.5,-529822423.9,-730446425.74,-728924867.5,1.1859744122060118e+16,-1.4404690015962962,6
1953-03-19 21:13:58.100,39.88,27.35,10.0,5.3,4.4,6.8,5.336666666666668,5.3,0.3396555555555555,-0.02146350328079194,5.0,80.0,28.966666666666665,30.0,339.2322222222222,-0.09577958770634032,38.0,39.99,39.057333333333325,39.1,0.27627288888888873,-0.8246049432471456,26.0,29.87,27.560333333333332,27.615000000000002,1.3336298888888898,-1.0572356167896826,-864271273.6,-529814510.1,-718754101.3600001,-684151273.3,1.2313427067726054e+16,-1.4107200335021997,6
1953-03-26 15:10:30.400,39.94,27.48,10.0,4.9,4.4,6.8,5.350000000000002,5.3,0.3331666666666666,0.02083633112203076,5.0,80.0,27.633333333333333,30.0,334.69888888888886,0.13928961007546947,38.0,39.99,39.082333333333345,39.1,0.29803122222222217,-0.9689201291888012,26.0,29.87,27.550666666666665,27.475,1.3347995555555563,-1.047311570923257,-864266834.0,-529728361.9,-707602670.97,-668718085.3,1.2674255426705506e+16,-1.391633617745986,6
1953-04-01 01:47:38.600,39.97,27.45,20.0,4.8,4.4,6.8,5.3500000000000005,5.3,0.3331666666666666,0.020836331122037866,5.0,80.0,27.4,30.0,341.24,0.07885332209293416,38.0,39.99,39.11033333333334,39.1,0.3217565555555554,-1.0889612721709956,26.0,29.87,27.543333333333337,27.42,1.3341688888888896,-1.0348223469888784,-857690888.3,-529145369.6,-696431955.49,-661008648.8,1.2792915490182812e+16,-1.3698998469203247,6
1953-04-13 23:15:18.000,38.0,27.0,5.0,4.7,4.4,6.8,5.326666666666668,5.3,0.3419555555555555,-0.0005763067971225055,5.0,80.0,27.733333333333334,30.0,332.8622222222222,0.15555933859893134,38.0,39.99,39.13366666666668,39.1,0.3449965555555553,-1.1855881863710915,26.0,29.87,27.51866666666667,27.405,1.3199115555555563,-0.9557911136108053,-857684226.9,-528675141.4,-685464763.9266667,-655095312.8,1.2743899708149522e+16,-1.3310541041892718,6
1953-05-01 20:06:45.100,38.41,26.75,70.0,5.0,4.4,6.8,5.283333333333333,5.25,0.3380555555555555,0.27905817948820477,5.0,80.0,26.233333333333334,25.0,331.3122222222222,0.42512308261882525,38.0,39.99,39.097,39.035,0.38645433333333307,-1.2232240430941195,26.0,29.87,27.492000000000004,27.355,1.325529333333334,-0.9234232303667134,-857683087.1,-527561082.0,-674460659.0966667,-647811457.4,1.2465277029679044e+16,-1.2756730499854032,6
1953-05-02 05:41:55.900,38.48,26.67,40.0,5.2,4.4,6.8,5.263333333333334,5.2,0.33698888888888884,0.4246346697096066,5.0,80.0,28.233333333333334,30.0,382.37888888888887,0.019844920425083235,38.0,39.99,39.062000000000005,38.935,0.39656933333333316,-1.2770595319462732,26.0,29.87,27.457333333333334,27.205,1.3397195555555563,-0.8917363673415757,-856076317.1,-526017194.9,-663405129.3566667,-644787276.95,1.1958552423156034e+16,-1.2091838521025535,6
1953-05-02 10:06:43.000,38.7,26.5,25.0,4.7,4.4,6.8,5.236666666666666,5.2,0.3183222222222222,0.9392602087183297,5.0,80.0,29.233333333333334,30.0,374.9122222222222,-0.03248378505223792,38.0,39.99,39.02633333333334,38.845,0.3986498888888889,-1.2622803636791433,26.0,29.87,27.393666666666665,27.03,1.3143165555555563,-0.6797372261400945,-843147859.1,-525982684.1,-652402008.2566667,-644397713.05,1.122957514501126e+16,-1.142801930409359,6
1953-05-02 18:37:44.300,38.51,26.55,60.0,5.3,4.4,6.8,5.216666666666666,5.2,0.32738888888888884,0.90331996456176,5.0,80.0,28.733333333333334,30.0,371.3955555555556,0.0935734128991701,38.0,39.99,38.99566666666667,38.769999999999996,0.38951122222222223,-1.1608958885311198,26.0,29.87,27.288999999999998,26.95,1.161782333333334,-0.3505035493513473,-835727939.0,-525966797.0,-641829306.1866666,-643436129.0,1.0437855883669302e+16,-1.0493579467178709,6
1953-05-14 13:00:24.000,38.7,26.5,24.0,4.9,4.4,6.8,5.243333333333333,5.2,0.30978888888888884,1.028555693577582,5.0,80.0,30.233333333333334,30.0,395.4455555555556,-0.28653863332297647,38.0,39.99,38.992666666666665,38.769999999999996,0.39214622222222234,-1.1731651443854336,26.0,29.87,27.290666666666663,26.95,1.1592328888888894,-0.3466447224958711,-805319014.4,-525936135.7,-631502912.7433333,-638508866.8,9525706387408508.0,-0.9521564240162754,6
1953-06-09 16:28:02.500,39.34,28.21,20.0,4.6,4.4,6.8,5.206666666666666,5.2,0.2932888888888888,1.7195084892688257,5.0,80.0,29.7,30.0,393.27666666666664,-0.19064789272108396,38.0,39.99,38.98966666666667,38.725,0.3936232222222223,-1.1798291488193584,26.0,29.87,27.196999999999996,26.825,1.035374333333334,0.16366672869106713,-805309330.5,-524919576.0,-622156264.7966666,-627523053.1500001,8809945575443650.0,-0.7472674181492249,6
1953-07-22 15:09:37.700,39.24,28.43,10.0,5.4,4.4,6.8,5.173333333333333,5.1,0.2992888888888889,1.9084797157265285,5.0,80.0,29.033333333333335,27.5,392.4322222222222,-0.08321719659084348,38.0,39.99,39.001999999999995,38.725,0.3975493333333335,-1.2345243234838752,26.0,29.35,27.141666666666662,26.825,0.8283538888888896,-0.2951756539358037,-796425911.3,-522660717.5,-612734644.3633333,-611537184.0,7932989259031636.0,-0.5238182988532936,6
1956-07-18 09:46:52.500,39.96,27.3,60.0,4.7,4.4,6.8,5.136666666666667,5.1,0.2409888888888889,3.2380071924117866,5.0,80.0,28.033333333333335,24.5,399.49888888888887,-0.004362472227240843,38.0,39.99,38.994,38.725,0.3917573333333336,-1.1790336654453046,26.0,29.35,27.203999999999997,26.95,0.8685173333333339,-0.6402012108245718,-796408293.8,-518950222.3,-603485454.73,-584199498.15,7015876292590133.0,-0.26698805125411207,6
